Test_data,Method_name,Method_name_simple,BlockSize,Sub_BlockSize,SAMEMAlign_Version,Vaild_tests,Q_view,TC_view,SPview,Time_view,Q,TC,SP,Time,Maxmemory,Q_raw,TC_raw,Time_raw,Memory_raw
RNA-255,fftns1-300,fftns1,300,100,0.10.0.0,10,0.9916¡À0.0018000000000000015,0.7852¡À0.026592480140069662,,40.052¡À2.243465176908258,0.9916,0.7852,,40.052,291060,"[0.989, 0.993, 0.993, 0.989, 0.989, 0.993, 0.994, 0.992, 0.992, 0.992]","[0.832, 0.786, 0.803, 0.817, 0.774, 0.797, 0.772, 0.767, 0.735, 0.769]","[39.04, 43.48, 41.48, 38.07, 40.35, 43.28, 39.5, 41.27, 36.33, 37.72]","[161040, 165352, 264548, 291060, 193316, 237344, 261936, 279648, 290232, 253828]"
RNA-255,fftns1_highsim-400,fftns1_highsim,400,100,0.10.0.0,10,0.9888¡À0.0036551333764994164,0.7908999999999999¡À0.026819582397941976,,3.189¡À0.3606508006368488,0.9888,0.7908999999999999,,3.189,261308,"[0.984, 0.99, 0.985, 0.988, 0.983, 0.992, 0.994, 0.988, 0.993, 0.991]","[0.828, 0.813, 0.772, 0.784, 0.754, 0.829, 0.761, 0.802, 0.761, 0.805]","[2.93, 2.87, 3.57, 3.49, 3.24, 2.83, 2.84, 3.23, 3.95, 2.94]","[139740, 108728, 69892, 82988, 79092, 90960, 106224, 92264, 182076, 261308]"
RNA-255,fftns1-400,fftns1,400,100,0.10.0.0,10,0.9914999999999999¡À0.0021095023109729007,0.7902¡À0.01977776529337933,,33.495¡À2.8068817217688387,0.9914999999999999,0.7902,,33.495,291868,"[0.989, 0.993, 0.992, 0.988, 0.989, 0.995, 0.993, 0.991, 0.993, 0.992]","[0.822, 0.804, 0.795, 0.81, 0.788, 0.801, 0.769, 0.784, 0.751, 0.778]","[30.1, 33.96, 39.37, 33.27, 32.87, 35.78, 30.97, 35.52, 33.66, 29.45]","[166292, 154812, 262508, 290328, 195212, 211520, 228304, 267112, 291868, 255112]"
RNA-255,fftns1_highsim-50,fftns1_highsim,50,100,0.10.0.0,10,0.9705999999999999¡À0.003072458299147446,0.5891¡À0.07628951435158045,,15.577000000000002¡À0.9389574005246456,0.9705999999999999,0.5891,,15.577000000000002,29408,"[0.977, 0.967, 0.967, 0.971, 0.97, 0.97, 0.974, 0.973, 0.969, 0.968]","[0.695, 0.429, 0.591, 0.632, 0.596, 0.652, 0.545, 0.643, 0.49, 0.618]","[13.3, 16.07, 17.04, 15.34, 15.87, 15.47, 15.5, 16.51, 15.11, 15.56]","[28272, 27584, 28136, 29408, 26916, 29300, 29120, 27680, 29144, 29032]"
RNA-255,fftns1-50,fftns1,50,100,0.10.0.0,10,0.9926¡À0.0015620499351813324,0.783¡À0.02689237810235458,,35.445¡À2.9017417183477927,0.9926,0.783,,35.445,307768,"[0.992, 0.994, 0.992, 0.99, 0.993, 0.995, 0.993, 0.993, 0.99, 0.994]","[0.804, 0.775, 0.771, 0.775, 0.789, 0.832, 0.744, 0.798, 0.739, 0.803]","[36.22, 33.44, 34.53, 39.51, 41.86, 34.47, 34.23, 34.48, 31.39, 34.32]","[147920, 152044, 254692, 259204, 187904, 189172, 258444, 269068, 307768, 246192]"
RNA-255,fftns1_highsim-500,fftns1_highsim,500,100,0.10.0.0,10,0.9879999999999999¡À0.0035213633723318047,0.7908999999999999¡À0.023843028331149527,,3.431¡À0.4216028937282096,0.9879999999999999,0.7908999999999999,,3.431,227280,"[0.983, 0.99, 0.985, 0.988, 0.982, 0.99, 0.993, 0.987, 0.992, 0.99]","[0.83, 0.813, 0.775, 0.784, 0.763, 0.824, 0.778, 0.806, 0.763, 0.773]","[2.79, 3.31, 3.55, 3.31, 3.87, 3.45, 2.9, 4.02, 4.04, 3.07]","[167448, 109308, 126324, 86328, 77960, 90212, 103608, 227280, 179472, 82072]"
RNA-255,fftns1-500,fftns1,500,100,0.10.0.0,10,0.9922000000000001¡À0.0016000000000000014,0.7921¡À0.019418805318556564,,25.512999999999998¡À2.7611991960016216,0.9922000000000001,0.7921,,25.512999999999998,317860,"[0.99, 0.994, 0.992, 0.99, 0.991, 0.994, 0.994, 0.991, 0.992, 0.994]","[0.81, 0.81, 0.788, 0.803, 0.787, 0.81, 0.768, 0.782, 0.752, 0.811]","[22.14, 24.51, 31.42, 25.42, 23.78, 27.8, 23.26, 26.77, 27.62, 22.41]","[219508, 182180, 304104, 263032, 206268, 187064, 287892, 294964, 317860, 282876]"
RNA-255,fftns1_highsim-600,fftns1_highsim,600,100,0.10.0.0,10,0.9888999999999999¡À0.003207802986469091,0.8009000000000001¡À0.020574012734515326,,3.4299999999999997¡À0.5480693386789669,0.9888999999999999,0.8009000000000001,,3.4299999999999997,294280,"[0.983, 0.989, 0.984, 0.988, 0.991, 0.991, 0.993, 0.987, 0.992, 0.991]","[0.83, 0.818, 0.774, 0.814, 0.79, 0.83, 0.778, 0.806, 0.776, 0.793]","[3.01, 3.05, 3.57, 4.15, 2.85, 3.3, 3.03, 3.79, 4.57, 2.98]","[154476, 139960, 128260, 159928, 111836, 91852, 102056, 246096, 294280, 193256]"
RNA-255,fftns1-600,fftns1,600,100,0.10.0.0,10,0.9924¡À0.001356465996625055,0.7871¡À0.02063225629929989,,22.149¡À2.47679813468922,0.9924,0.7871,,22.149,309472,"[0.99, 0.994, 0.992, 0.991, 0.991, 0.994, 0.994, 0.992, 0.993, 0.993]","[0.82, 0.786, 0.783, 0.81, 0.793, 0.803, 0.76, 0.793, 0.75, 0.773]","[20.27, 20.41, 27.95, 21.61, 20.38, 21.74, 19.72, 25.15, 23.28, 20.98]","[187328, 178228, 284104, 289008, 194596, 185456, 280040, 309472, 292880, 259684]"
RNA-255,fftns1_highsim-700,fftns1_highsim,700,100,0.10.0.0,10,0.9885999999999999¡À0.0033823069050575557,0.7948999999999999¡À0.023274234681295088,,3.5420000000000003¡À0.6817154831746158,0.9885999999999999,0.7948999999999999,,3.5420000000000003,326196,"[0.983, 0.989, 0.984, 0.986, 0.989, 0.992, 0.99, 0.987, 0.993, 0.993]","[0.83, 0.822, 0.774, 0.781, 0.789, 0.825, 0.763, 0.806, 0.768, 0.791]","[2.9, 2.76, 3.65, 3.94, 2.94, 3.37, 3.89, 3.61, 5.21, 3.15]","[161896, 156564, 129244, 194884, 136608, 237804, 170352, 245524, 326196, 204312]"
RNA-255,fftns1-700,fftns1,700,100,0.10.0.0,10,0.9925¡À0.0015000000000000013,0.7856¡À0.018704010265181117,,18.913999999999998¡À2.1482187970502444,0.9925,0.7856,,18.913999999999998,311064,"[0.989, 0.993, 0.992, 0.993, 0.991, 0.994, 0.994, 0.992, 0.993, 0.994]","[0.811, 0.772, 0.788, 0.795, 0.788, 0.802, 0.771, 0.784, 0.743, 0.802]","[17.18, 16.54, 23.72, 18.12, 17.29, 19.42, 17.09, 19.71, 21.52, 18.55]","[180600, 165832, 252864, 295976, 202944, 227276, 276416, 300372, 311064, 276644]"
RNA-255,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,10,0.9896¡À0.0038262252939418014,0.7977000000000001¡À0.022707047364199488,,3.193¡À0.6332779800372029,0.9896,0.7977000000000001,,3.193,326800,"[0.983, 0.994, 0.984, 0.986, 0.989, 0.992, 0.991, 0.99, 0.993, 0.994]","[0.83, 0.83, 0.774, 0.793, 0.789, 0.825, 0.775, 0.808, 0.768, 0.785]","[2.91, 2.23, 3.31, 3.85, 2.86, 3.34, 3.2, 2.96, 4.63, 2.64]","[161232, 163616, 124484, 202628, 130092, 239408, 171700, 166068, 326800, 231876]"
RNA-255,fftns1-800,fftns1,800,100,0.10.0.0,10,0.9926999999999999¡À0.0016763054614240224,0.7912¡À0.019332873557751314,,15.959999999999999¡À1.8972717253993956,0.9926999999999999,0.7912,,15.959999999999999,322356,"[0.989, 0.994, 0.993, 0.991, 0.991, 0.994, 0.994, 0.993, 0.994, 0.994]","[0.824, 0.778, 0.797, 0.811, 0.786, 0.808, 0.773, 0.773, 0.76, 0.802]","[12.39, 14.11, 19.35, 17.05, 15.23, 15.75, 14.79, 17.0, 17.99, 15.94]","[170696, 157580, 266608, 305508, 226308, 177300, 288648, 307588, 322356, 265524]"
RNA-255,fftns1_highsim-900,fftns1_highsim,900,100,0.10.0.0,10,0.9901¡À0.002844292530665581,0.8017¡À0.022494666034418,,3.332¡À0.6817741561543675,0.9901,0.8017,,3.332,329996,"[0.985, 0.993, 0.988, 0.986, 0.989, 0.992, 0.992, 0.99, 0.993, 0.993]","[0.842, 0.829, 0.788, 0.793, 0.789, 0.825, 0.779, 0.808, 0.768, 0.796]","[2.79, 2.52, 3.34, 3.83, 2.91, 3.26, 3.37, 3.22, 5.1, 2.98]","[162656, 171792, 183856, 204220, 122256, 231168, 171732, 178760, 329996, 255180]"
RNA-255,fftns1-900,fftns1,900,100,0.10.0.0,10,0.9925¡À0.0015652475842498543,0.7878000000000001¡À0.015124814048443696,,15.106¡À2.398004170138159,0.9925,0.7878000000000001,,15.106,318452,"[0.989, 0.994, 0.992, 0.992, 0.991, 0.994, 0.994, 0.992, 0.994, 0.993]","[0.817, 0.775, 0.789, 0.794, 0.796, 0.798, 0.771, 0.788, 0.76, 0.79]","[12.39, 11.52, 17.6, 15.31, 13.61, 14.62, 12.81, 16.43, 18.43, 18.34]","[201988, 171024, 251096, 295264, 221108, 183856, 270780, 288088, 318452, 303612]"
RNA-255,wmsa_highsim-100,wmsa_highsim,100,100,0.10.0.0,10,0.9106¡À0.015576905982896617,0.4067¡À0.06222387001786373,,0.913¡À0.07823681997627463,0.9106,0.4067,,0.913,23400,"[0.906, 0.922, 0.903, 0.885, 0.926, 0.93, 0.891, 0.905, 0.905, 0.933]","[0.404, 0.499, 0.355, 0.375, 0.457, 0.484, 0.371, 0.352, 0.305, 0.465]","[0.86, 1.07, 0.91, 0.82, 0.91, 0.84, 0.84, 0.91, 0.94, 1.03]","[19660, 19076, 16692, 17092, 16364, 19424, 20024, 21972, 23400, 18260]"
RNA-255,wmsa-100,wmsa,100,100,0.10.0.0,10,0.9313¡À0.0183087410817893,0.45730000000000004¡À0.07467402493504688,,9.831¡À1.5322496532876098,0.9313,0.45730000000000004,,9.831,63208,"[0.944, 0.929, 0.949, 0.931, 0.934, 0.955, 0.937, 0.938, 0.896, 0.9]","[0.546, 0.536, 0.474, 0.425, 0.481, 0.542, 0.446, 0.436, 0.288, 0.399]","[8.63, 9.05, 8.7, 9.82, 11.07, 7.25, 10.55, 9.61, 10.49, 13.14]","[49784, 46632, 36604, 44948, 63208, 48388, 51840, 39492, 35196, 52920]"
RNA-255,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,10,0.9532¡À0.013414917070187216,0.4909¡À0.08094992279181001,,0.783¡À0.05550675634551168,0.9532,0.4909,,0.783,38580,"[0.948, 0.978, 0.949, 0.939, 0.949, 0.979, 0.957, 0.943, 0.946, 0.944]","[0.554, 0.639, 0.44, 0.455, 0.484, 0.612, 0.433, 0.447, 0.366, 0.479]","[0.75, 0.71, 0.75, 0.81, 0.75, 0.79, 0.71, 0.85, 0.83, 0.88]","[31856, 36532, 36056, 31276, 28592, 35668, 30900, 38580, 37340, 37100]"
RNA-255,wmsa-1000,wmsa,1000,100,0.10.0.0,10,0.9446999999999999¡À0.005459853477887484,0.46580000000000005¡À0.05271015082505458,,1.8579999999999999¡À0.22071701339044977,0.9446999999999999,0.46580000000000005,,1.8579999999999999,38196,"[0.938, 0.942, 0.95, 0.94, 0.94, 0.955, 0.951, 0.94, 0.944, 0.947]","[0.515, 0.549, 0.435, 0.433, 0.5, 0.526, 0.428, 0.434, 0.37, 0.468]","[1.9100000000000001, 1.35, 1.73, 1.73, 1.83, 1.83, 1.9, 2.02, 2.09, 2.19]","[38196, 35792, 35784, 37700, 36600, 37292, 36448, 37636, 36484, 37536]"
RNA-255,wmsa_highsim-1100,wmsa_highsim,1100,100,0.10.0.0,10,0.9522¡À0.013898201322473363,0.49219999999999997¡À0.08154606060380845,,0.777¡À0.0477598157450382,0.9522,0.49219999999999997,,0.777,38540,"[0.942, 0.978, 0.948, 0.939, 0.946, 0.979, 0.957, 0.943, 0.946, 0.944]","[0.55, 0.639, 0.43, 0.455, 0.511, 0.612, 0.433, 0.447, 0.366, 0.479]","[0.78, 0.74, 0.81, 0.81, 0.74, 0.68, 0.77, 0.83, 0.85, 0.76]","[34448, 35552, 38308, 31276, 37976, 35088, 30932, 38540, 37600, 37120]"
RNA-255,wmsa-1100,wmsa,1100,100,0.10.0.0,10,0.9456999999999999¡À0.005657738063926259,0.4622¡À0.047201271169323405,,1.621¡À0.2190182640785923,0.9456999999999999,0.4622,,1.621,38276,"[0.939, 0.94, 0.95, 0.94, 0.943, 0.955, 0.954, 0.941, 0.947, 0.948]","[0.517, 0.512, 0.437, 0.432, 0.496, 0.526, 0.435, 0.434, 0.37, 0.463]","[1.65, 1.32, 1.49, 1.52, 1.48, 1.79, 1.34, 1.99, 1.92, 1.71]","[38276, 35832, 35884, 37680, 36656, 37276, 36612, 37628, 36492, 37568]"
RNA-255,wmsa_highsim-1200,wmsa_highsim,1200,100,0.10.0.0,10,0.9521¡À0.014138246001537815,0.49050000000000005¡À0.0825363556258695,,0.764¡À0.05043808085167397,0.9521,0.49050000000000005,,0.764,38740,"[0.942, 0.978, 0.948, 0.937, 0.946, 0.979, 0.958, 0.943, 0.946, 0.944]","[0.55, 0.639, 0.43, 0.428, 0.511, 0.612, 0.443, 0.447, 0.366, 0.479]","[0.72, 0.71, 0.8, 0.76, 0.78, 0.68, 0.77, 0.79, 0.87, 0.76]","[34428, 35432, 38288, 38740, 38132, 35568, 37264, 38544, 37632, 37148]"
RNA-255,wmsa-1200,wmsa,1200,100,0.10.0.0,10,0.9448000000000001¡À0.006193545026880799,0.4577¡À0.048355041102247046,,1.542¡À0.21669333169250965,0.9448000000000001,0.4577,,1.542,38236,"[0.939, 0.941, 0.949, 0.936, 0.942, 0.955, 0.954, 0.939, 0.945, 0.948]","[0.517, 0.511, 0.432, 0.423, 0.499, 0.515, 0.431, 0.416, 0.37, 0.463]","[1.6099999999999999, 1.35, 1.13, 1.67, 1.41, 1.46, 1.41, 1.85, 1.8199999999999998, 1.71]","[38236, 35812, 35964, 37720, 36640, 37304, 36564, 37556, 36580, 37536]"
RNA-255,wmsa_highsim-1500,wmsa_highsim,1500,100,0.10.0.0,10,0.9521¡À0.014306991297963386,0.49030000000000007¡À0.0815058893577636,,0.769¡À0.039610604640676735,0.9521,0.49030000000000007,,0.769,41248,"[0.938, 0.978, 0.948, 0.937, 0.946, 0.979, 0.958, 0.943, 0.946, 0.948]","[0.535, 0.639, 0.43, 0.428, 0.511, 0.612, 0.443, 0.447, 0.366, 0.492]","[0.77, 0.78, 0.8, 0.72, 0.81, 0.69, 0.78, 0.75, 0.83, 0.76]","[41248, 36324, 38196, 38396, 37740, 35820, 37356, 38504, 37372, 37300]"
RNA-255,wmsa-1500,wmsa,1500,100,0.10.0.0,10,0.9458¡À0.0059126981996377986,0.4546¡À0.05179034659084646,,1.376¡À0.18293168123646597,0.9458,0.4546,,1.376,38332,"[0.941, 0.941, 0.949, 0.938, 0.945, 0.957, 0.954, 0.942, 0.942, 0.949]","[0.505, 0.523, 0.431, 0.428, 0.494, 0.52, 0.417, 0.415, 0.357, 0.456]","[1.56, 1.41, 1.2, 1.6, 1.17, 1.37, 1.08, 1.28, 1.65, 1.44]","[38332, 35856, 35920, 37820, 36644, 37352, 36612, 37772, 36600, 37660]"
RNA-255,wmsa_highsim-20,wmsa_highsim,20,100,0.10.0.0,9,0.660888888888889¡À0.17788226096334647,0.037815555555555554¡À0.03514688293784975,,3.6866666666666665¡À0.24585451886114373,0.660888888888889,0.037815555555555554,,3.6866666666666665,44060,"[0.816, 0.805, 0.342, 0.519, 0.849, 0.435, 0.753, 0.621, 0.808]","[0.128, 0.0278, 0.00129, 0.0297, 0.0279, 0.0213, 0.0542, 0.00895, 0.0412]","[3.43, 3.34, 4.03, 3.9, 3.5, 3.81, 3.84, 3.91, 3.42]","[39720, 43876, 43884, 41700, 42152, 42736, 39844, 44060, 37736]"
RNA-255,wmsa-20,wmsa,20,100,0.10.0.0,10,0.9387000000000001¡À0.012570202862324827,0.47380000000000005¡À0.05916722065468346,,3.649¡À0.3241743358133089,0.9387000000000001,0.47380000000000005,,3.649,67480,"[0.936, 0.937, 0.932, 0.911, 0.942, 0.957, 0.958, 0.943, 0.936, 0.935]","[0.52, 0.562, 0.42, 0.398, 0.491, 0.55, 0.477, 0.483, 0.373, 0.464]","[3.67, 3.82, 3.45, 3.09, 3.43, 4.26, 3.88, 3.7, 3.9, 3.29]","[57868, 67388, 67480, 53080, 53800, 57504, 59924, 57672, 53784, 51212]"
RNA-255,wmsa_highsim-200,wmsa_highsim,200,100,0.10.0.0,10,0.9452¡À0.006128621378417799,0.48460000000000003¡À0.04825598408487801,,0.73¡À0.039749213828703577,0.9452,0.48460000000000003,,0.73,35728,"[0.955, 0.955, 0.947, 0.936, 0.937, 0.948, 0.941, 0.944, 0.945, 0.944]","[0.55, 0.571, 0.421, 0.465, 0.482, 0.537, 0.467, 0.46, 0.43, 0.463]","[0.68, 0.72, 0.65, 0.78, 0.74, 0.71, 0.78, 0.73, 0.76, 0.75]","[20060, 18952, 19128, 18700, 19936, 19864, 17720, 26684, 24612, 35728]"
RNA-255,wmsa-200,wmsa,200,100,0.10.0.0,10,0.9369999999999999¡À0.01122497216032179,0.45709999999999995¡À0.05662764342615717,,5.768¡À0.7101661777358875,0.9369999999999999,0.45709999999999995,,5.768,68380,"[0.923, 0.939, 0.942, 0.938, 0.937, 0.953, 0.955, 0.922, 0.939, 0.922]","[0.5, 0.55, 0.426, 0.425, 0.491, 0.531, 0.441, 0.407, 0.357, 0.443]","[6.49, 5.9399999999999995, 5.82, 5.34, 5.95, 5.57, 4.54, 7.24, 5.02, 5.77]","[47924, 46964, 37968, 37808, 44408, 36460, 43664, 47188, 59428, 68380]"
